;;;;;;;;;;;;;;;;;x
greater_norway_title;Greater Norway;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
greater_norway_desc;We are a power to be reckoned with. It is time that we claimed the lands that are part of our heritage!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new_life_in_the_new_world_title;A New Life in the New World;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
new_life_in_the_new_world_desc;With the large political freedom that's enjoyed in our country, there's a new proposal in the upper house to boost our numbers: large numbers of Europeans can be brought to our country to work in the fields, their travel being paid by the $COUNTRY_ADJ$ government. Propaganda, incentives, paid travel tickes and treaties can be signed with other governments so to increase the number of immigrants that arrive in our country. Come start a new life in $COUNTRY$!;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
integrate_neuchatel_prussia_title;Integrate Neuchâtel;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
integrate_neuchatel_prussia_desc;The Neuchâtel Crisis was resolved in our favor, and we may now declare Neuchâtel an integral part of our nation.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
integrate_neuchatel_title;Declare the Neuchâtel Republic;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
integrate_neuchatel_desc;The Neuchâtel Crisis was resolved in our favor, and we may now declare the Neuchâtel Republic an integral part of our nation.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
integrating_rgs_title;Integrate Rio Grande do Sul;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
integrating_rgs_desc;Rio Grande do Sul, claimed by Brazil as part of their nation, is now in a position that facilitates their return to Brazil. We can broke a deal and oversee that the state returns to its former union.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
integrating_bahia_title;Integrate Bahia;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
integrating_bahia_desc;Bahia, claimed by Brazil as part of their nation, is now in a position that facilitates their return to Brazil. We can broke a deal and oversee that the state returns to its former union.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
integrating_pernambuco_title;Integrate Pernambuco;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
integrating_pernambuco_desc;Pernambuco, claimed by Brazil as part of their nation, is now in a position that facilitates their return to Brazil. We can broke a deal and oversee that the state returns to its former union.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
heavenly_capital_title;The Heavenly Capital;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
heavenly_capital_desc;Our forces have capture Nanjing, the Ming dynasty's former capital, and we now can decree it the Heavenly Capital - Tianjing.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
abolish_heavenly_capital_title;Nanjing Recaptured;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
abolish_heavenly_capital_desc;Our forces have capture Nanjing, the Ming dynasty's former capital, renamed Tianjing by the Taiping rebels. We need to clear the rebel stain and restore the city's historical name.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
champassak_integration_act_title;Centralizing Champasak;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
champassak_integration_act_desc;Champasak has existed as our vassal for decades, but as our country modernizes, we must also centralize the administration. It's time to bring them in the fold.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
claim_tibet_title;Claim Tibet;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
claim_tibet_desc;Tibet has long been a part of China, but during the period of chaos it broke free. It's time to return the wayard son to its motherland.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
the_totalitarian_regime_title;The Totalitarian System;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
the_totalitarian_regime_desc;We must finish once and for all with the neutrality of chess. We must condemn once and for all the formula 'chess for the sake of chess', like the formula 'art for art's sake'. We must organize shockbrigades of chess-players, and begin immediate realization of a Five-Year Plan for chess. Our nation took all the necessary steps and the framework for a new kind of political system, a political system in which the state holds total authority over the society and seeks to control all aspects of public and private life wherever possible. We must make all this official, tie the loose ends, and establish absolute control over society.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
ideological_indoctrination_fascist_title;Ideological Indoctrination and Mass Propaganda;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
ideological_indoctrination_fascist_desc;$COUNTRY$ recognizes that the foundation of our system depends upon complete dedication of the people to the state through education in the broad fields of engineering, the natural sciences, the life sciences and social sciences, along with basic education. With the fascist takeover, fascist ideology began to permeate the educational system and indoctrination is crucial to the success of the revolution and the perseverance of $COUNTRY$.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
ideological_indoctrination_communist_title;Ideological Indoctrination and Mass Propaganda;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
ideological_indoctrination_communist_desc;$COUNTRY$ recognizes that the foundation of our system depends upon complete dedication of the people to the state through education in the broad fields of engineering, the natural sciences, the life sciences and social sciences, along with basic education. With the communist takeover, communist ideology began to permeate the educational system and indoctrination is crucial to the success of the revolution and the perseverance of $COUNTRY$.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
the_cult_of_personality_title;The Cult of Personality;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
the_cult_of_personality_desc;Thank you, $MONARCHTITLE$. Thank you because I am joyful. Thank you because I am well. No matter how old I become, I shall never forget how we received $MONARCHTITLE$ two days ago. Centuries will pass, and the generations still to come will regard us as the happiest of mortals, as the most fortunate of men, because we lived in the century of centuries, because we were privileged to see $MONARCHTITLE$, our inspired leader... Everything belongs to thee, chief of our great country. And when the woman I love presents me with a child the first word it shall utter will be: $MONARCHTITLE$...;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
the_fascist_terror_title;The Purge;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
the_fascist_terror_desc;In this hour I'm responsible for the fate of the $COUNTRY_ADJ$ people, and thereby I became the supreme judge of the $COUNTRY_ADJ$ people. I gave the order to shoot the ringleaders in this treason, and I further gave the order to cauterize down to the raw flesh the ulcers of this poisoning of the wells in our domestic life. Let the nation know that its existence — which depends on its internal order and security — cannot be threatened with impunity by anyone! And let it be known for all time to come that if anyone raises his hand to strike the State, then certain death is his lot.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
two_year_draft_reform_title;Increase the Conscription Level;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
two_year_draft_reform_desc;"Our country is at war. The safety of our citizens, of our ruler, and of the country sacred borders are at a stake here. Every able man capable of holding a rifle should be drilling to go to the front lines." A recent proposal is passing in the Upper House of our our country with the purpose of expanding our conscription system in this time of war. With a little help, they might just get enough support needed to implement it.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
one_year_draft_reform_title;Increase the Conscription Level;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
one_year_draft_reform_desc;"Our country is at war. The safety of our citizens, of our ruler, and of the country sacred borders are at a stake here. Every able man capable of holding a rifle should be drilling to go to the front lines." A recent proposal is passing in the Upper House of our our country with the purpose of expanding our conscription system in this time of war. With a little help, they might just get enough support needed to implement it.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
annex_the_kumul_title;Annex the Kumul Khanate;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
annex_the_kumul_desc;The Kumul Khanate is a self ruling nation that long enjoyed protection of the Manchu. Now that they are free, it's the perfect time to march our troops in their capital and force their annexation, as they are an integral and rightful part of our territory.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
the_aceh_question_title;The Aceh Question;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
the_aceh_question_desc;For much of the 19th century, Aceh's independence had been guaranteed by the Anglo-Dutch Treaty of 1824 and its status as a protectorate of the Ottoman Empire since the 16th century. During the 1820s, the Sultanate of Aceh became a regional political and commercial power, supplying half of the world's pepper, which increased the revenues and influence of local feudal rajas. Following the opening of the Suez Canal, the trade routes shifted and we are now in a position to strike a deal with the civilized protectors of the Aceh: allow us a free hand within their sphere of influence in Maritime Southeast Asia while we also take the responsibility to fight piracy in the region. With this deal we might get their sanction to conquer Aceh, though we should be ready to give something in return, most probably a colony.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
the_short_declaration_title;The Short Declaration;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
the_short_declaration_desc;The Short Declaration was short and brief because it contrasted with the "long" contracts that were earlier concluded between the Netherlands Indies government and some seventeen so-called self-governing lands. The latter were left under the charge of rulers who were empowered to deal with legislative and administrative matters pertaining to their territories, but they had to ensure that obligations to the Netherlands Indies government were met. The long contracts defined the limits of the competency of both rulers and the Netherlands Indies government. By issuing the Short Declaration, we will declare these contracts null and void and we will bring the Moluccan Islands and the Siak Sultanate under our direct control.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
become_sunni_title;Make Sunni the Official Religion;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
become_sunni_desc;The Sunnis have grown in our country to the point we can't ignore them anymore. We should embrace and make it the official state religion.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
become_shiite_title;Embrace the Shiite Religion;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
become_shiite_desc;The Shiites have grown in our country to the point we can't ignore them anymore. We should embrace and make it the official state religion.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
become_catholic_title;Embrace the Catholic Religion;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
become_catholic_desc;The Catholics have grown in our country to the point we can't ignore them anymore. We should embrace and make it the official state religion.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
end_the_javanese_sultanates_title;End the Javanese Sultanates;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
end_the_javanese_sultanates_desc;The Sultanates of Yogyakarta and Surakarta have long been under our protection. It would be in our best interests to convince them to come under our direct rule, so we might bring civilization to their people more effectively, and so that we might secure their lands from other powers.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
change_national_value_on_title;Change National Value (Active);;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
change_national_value_on_desc;Turn on the function to change the National Value.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
change_national_value_off_title;Change National Value (Inactive);;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
change_national_value_off_desc;Turn off the function to change the National Value.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
switch_to_order_title;Embrace the Ideal of Order;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
switch_to_order_desc;The foreigners progress and dominate through an orderly and organized society, based on a sense of duty to their country. If we were to embrace this ideal, we might strive as they do.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
switch_to_production_title;Embrace the Ideal of Productivity;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
switch_to_production_desc;The foreigners progress through an industrious society based on hard work. If we were to embrace this ideal, we might progress as they do.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
switch_to_autocracy_title;Embrace the Ideal of Autocracy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
switch_to_autocracy_desc;The foreigners progress through a society based on strong leadership, obedience and loyalty. If we were to embrace this ideal, we might progress as they do.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
switch_to_equality_title;Embrace the Ideal of Equality;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
switch_to_equality_desc;It is time for our nation to change the character of our people, to encourage them to embrace the values of equality and social fairness above all else.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
switch_to_liberty_title;Embrace the Ideal of Liberty;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
switch_to_liberty_desc;It is time for our nation to change the character of our people, to encourage them to embrace the values of liberty and personal freedom above all else.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
expel_manchu_from_primorye_title;The Manchurian Question;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
expel_manchu_from_primorye_desc;The Pacific coast near Haishenwai was settled mainly by the Chinese and Manchus during the Qing Dynasty period. The Manchus banned Han Chinese from most of Manchuria including the Haishenwai area — it was only visited by illegal gatherers of sea cucumbers. Our claims on the area grew strong and we took the area, founded new settlements and renamed it Primorye. But the Manchus are still a majority in most of Primorye, and we can't force them to assimilate. Our advisers recommend that we should try to throw them out so we can strength our claim in the area. Should we succeed in expelling them, we can greatly increase the region attractiveness to immigrants.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
manifest_destiny_desc;To bring civilization from coast to shining coast has always been the grand mission of our great republic. Let the Eagle spread its wings.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
reclaim_india_mughals_title;Reform the Mughal Empire;;;;;;;;;;;;;;;;;;;;;;;;;;;x
reclaim_india_mughals_desc;All of India was once part of our mighty empire. It's our destiny to unite these lands again under our banner.;;;;;;;;;;;;;;;;;;;;;;;;;;;x
create_south_africa_title;Create South Africa;;;;;;;;;;;;;;;;;;;;;;;;;;;x
create_south_africa_desc;Uniting the South African nations under a single flag, as a puppet to our nation, will make for a much stronger ally.;;;;;;;;;;;;;;;;;;;;;;;;;;;x
die_wacht_am_rhein_desc;In 1840, France's then prime minister Adolphe Thiers had claimed that the river Rhine constituted the natural eastern border of the French nation, sparking what would later become known as the Rhine Crisis, as this was perceived in Germany as a threat to Prussian possessions on the western bank of the river. In response to these events, the poet and merchant Max Schneckenburger wrote a patriotic poem calling on the 'Fatherland to remain calm', for, as the poem says, 'fast and true stands the watch at the Rhine', implying that the German nation would defend the river against any and all aggression. The poem was put to music in 1854, and became extremely popular in Germany during the Franco-Prussian war of 1870-71.;;;;;;;;;;;;;;;;;;;;;;;;;;;x
withdraw_signature_geneva_convetion_title;Withdraw Signature from the Geneva Convention;;;;;;;;;;;;;;;;;;;;;;;;;;x
withdraw_signature_geneva_convetion_desc;The Geneva Convention bind us and prevent us to assert total control over some... aspects we'd like to have. It's time to retract our signature.;;;;;;;;;;;;;;;;;x
genocide_minorities_title;Systematic Extermination;;;;;;;;;;;;;;;;;x
genocide_minorities_desc;Our national minorities have become a problem. We have a solution for it. A final solution.;;;;;;;;;;;;;;;;;x
renaming_act_lushun_title;Rename Lüshun;;;;;;;;;;;;;;;;;x
renaming_act_lushun_desc;The small port city known by the Chinese as Lüshun is now firmly in our hands, and nothing better to demonstrate that than changing its name to something more close to our culture.;;;;;;;;;;;;;;;;;x
renaming_act_lushun_to_ryojun_title;Rename Lüshun;;;;;;;;;;;;;;;;;x
renaming_act_lushun_to_ryojun_desc;The small port city known by the Chinese as Lüshun and the Europeans as Port Arthur is now firmly in our hands, and nothing better to demonstrate that than changing its name to something more close to our culture.;;;;;;;;;;;;;;;;;x
create_argentina_title;Create Argentina;;;;;;;;;;;;;;;;;;;;;;x
create_argentina_desc;The people of the old Spanish colonies in the territory that is known as Argentina would be more useful for us if they were united under a single flag.;;;;;;;;;;;;;;;;;;;;;;x
names_of_the_revolution_title;The Imperial Stain;;;;;;;;;;;;;;;;;;;;;;x
names_of_the_revolution_desc;The workers revolution succeeded in Russia, but there are still old imperialist and monarchist names in our cities and provinces, paying tribute to the oppressors of the proletariat. Let's erase this chapter and write a new one based on the heroes of the revolution.;;;;;;;;;;;;;;;;;;;;;;x
remove_names_of_the_revolution_title;The Communist Stain;;;;;;;;;;;;;;;;;;;;;;x
remove_names_of_the_revolution_desc;The communists took the power by force and renamed our proud cities to their terrorist leaders names. It's time to go back to the old traditions and bury the names of the ones who brought our country to ruin.;;;;;;;;;;;;;;;;;;;;;;x
names_of_the_revolution_ukraine_title;The Imperial Stain in Ukraine;;;;;;;;;;;;;;;;;;;;;;x
names_of_the_revolution_ukraine_desc;The workers revolution succeeded, but there are still old imperialist and monarchist names in our cities and provinces, paying tribute to the oppressors of the proletariat. Let's erase this chapter and write a new one based on the heroes of the revolution.;;;;;;;;;;;;;;;;;;;;;;x
remove_names_of_the_revolution_ukraine_title;The Communist Stain in Ukraine;;;;;;;;;;;;;;;;;;;;;;x
remove_names_of_the_revolution_ukraine_desc;The communists took the power by force and renamed our proud cities to their terrorist leaders names. It's time to go back to the old traditions and bury the names of the ones who brought our country to ruin.;;;;;;;;;;;;;;;;;;;;;;x
falangist_doctrine_title;The Falangist Doctrine;;;;;;;;;;;;;;;;;;;;;;x
falangist_doctrine_desc;The Falangist Party rose to power and promoted a revolution in Spain. The most extremist members now call for the completion of the revolution goals: A State racial policy, the unification of Gibraltar and Portugal in Spain and the annexation of former Spanish territories in the French Pyrenees.;;;;;;;;;;;;;;;;;;;;;;x
nationalize_title;Nationalize the Industry;;;;;;;;;;;;;;;;;;;;;;x
nationalize_desc;No more will the foreign dogs grow fat off of the sweat of our people! The time has come to seize all assets owned by outsiders, to be cared for by the state.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
reclaim_italian_lands_title;Reclaim Our Historical Lands;;;;;;;;;;;;;X,,,,,,,,,,,,,,
reclaim_italian_lands_desc;A growing sentiment in our country calls for the unification of the territory that is rightfully ours. Savoie, once part of Sardinia-Piedmont, is an integral part of Italy where many Italians live. Corsica and Malta, clear extensions of our territory, are islands that logically belong to the Italian people and Corfu is the clear extension of our Dalmatian claims, lands that were once a part of Venice. We need to do everything in our power to give to the Italians the land that is their right.;;;;;;;;;;;;;X,,,,,,,,,,,,,,
conquest_of_the_adriatic_title;Conquest of the Adriatic;;;;;;;;;;;;;X,,,,,,,,,,,,,,
conquest_of_the_adriatic_desc;The Adriatic Sea, a region that is historically Italian, is within our grasp and many Italians live in the lands around it to this day. It's time to assert our hegemony on the territory around it, safeguarding the Italians that still live there.;;;;;;;;;;;;;X,,,,,,,,,,,,,,
destroy_westminster_title;Destroy the Palace of Westminster;;;;;;;;;;;;;X,,,,,,,,,,,,,,
destroy_westminster_desc;By giving the order for our troops occupying London to destroy the Palace of Westminster we can deal a huge blow to our enemy's prestige and make it so it's more likely for the war to end sooner. This will be seen as an incredible act of aggression, however, and will forever damage our relations with them and some of our citizens, as well as their citizens, will be extremely angry by such heinous act against their parliament.;;;;;;;;;;;;;X,,,,,,,,,,,,,,
destroy_eiffel_tower_title;Destroy the Eiffel Tower;;;;;;;;;;;;;X,,,,,,,,,,,,,,
destroy_eiffel_tower_desc;By giving the order for our troops occupying Paris to destroy the Eiffel Tower we can deal a huge blow to our enemy's prestige and make it so it's more likely for the war to end sooner. This will be seen as an incredible act of aggression, however, and will forever damage our relations with them and some of our citizens, as well as their citizens, will be extremely angry by such heinous act against one of their national monuments.;;;;;;;;;;;;;X,,,,,,,,,,,,,,
build_the_big_ben_title;Rebuild the Palace of Westminster;;;;;;;;;;;;;X,,,,,,,,,,,,,,
build_the_big_ben_desc;In 1834, an accidental fire destroyer large parts of the Palace of Westminster. Both Houses of the Parliament were destroyed along with most of the other buildings on the site. Westminster Hall was saved largely due to heroic fire fighting efforts, and a change in the direction of the wind during the night. The only other parts of the Palace to survive were the Jewel Tower, the Undercroft Chapel, the Cloisters and Chapter House of St Stephen's and Westminster Hall. A recent bill is on discussion on the parliament to rebuild the palace along with a huge clock tower nicknamed "Big Ben".;;;;;;;;;;;;;X,,,,,,,,,,,,,,
russify_congress_poland_title;Russify Congress Poland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
russify_congress_poland_desc;Our subjects in Congress Poland long have been under our rule. Now it's time to start their russification and their integration on the mighty Russian Empire.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
make_buenos_aires_capital_title;Make Buenos Aires capital of Argentina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
make_buenos_aires_capital_desc;Buenos Aires long has been the most populous and strategically important city of Argentina. Disagreements between what city should be capital and Buenos Aires status long troubled our country. The best solution was recently proposed and all parties agree: we will federalize Buenos Aires and make it the new capital.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
paraguay_independence_title;Declare Independence from Argentina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
paraguay_independence_desc;Paraguay long has been de facto independent, but it never formally declared independence from the Argentine Confederation. This lead to the Argentines considering us as part of their country and claiming our territory. Today, our Congress has formally drafted a declaration of independence that we intend to send to all neighbouring countries. With our military might, we are sure to enforce our freedom.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
conquest_of_the_chaco_title;Conquest of the Chaco;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
conquest_of_the_chaco_desc;The Chaco region has largely remained in native hands until now. It's time to pacify this region and expand our borders, we need to claim this land so no one can deny it from us.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
conquest_of_the_desert_title;Conquest of the Desert;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
conquest_of_the_desert_desc;A proposal has been brought forth to finally push into the southern Patagonian lands and pacify them once and for all. Argentina must make its claim so none can deny us.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
occupation_of_araucania_title;Occupation of Araucania;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
occupation_of_araucania_desc;A proposal has been brought forth to finally push into the southern lands of Araucania and pacify them once and for all. Chile must make its claim so none can deny us.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
argentina_chile_border_treaty_title;Argentina-Chile Border Treaty;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
argentina_chile_border_treaty_desc;Now that the lands of Araucania and Patagonia are fully settled, it might be prudent for us to approach the Chileans and see if we cannot agree on a border -- they would get the lands west of the Andes and we the lands to the east. If we cannot come to an agreement, there is likely to be war.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
entre_rios_independent_title;A Call to Rebellion;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
entre_rios_independent_desc;General Francisco Ramírez has issued a call to the people of Argentina: rise up, and force the dictators to agree to a just constitution that provides rights to every Argentine citizen!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
annex_easter_island_title;Annex Easter Island;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
annex_easter_island_desc;The native population of Easter Island has suffered many devastations in recent years, from attacks by Peruvian pirates to a tuberculosis epidemic. A colonist has operated a sheep ranch there for some years, and recently offered to sell to our government. Considering his ranch covers a large portion of the island, we would be well within our rights to claim sovereignty over it.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
valparaiso_harbor_title;The Jewel of the Pacific;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
valparaiso_harbor_desc;Valparaiso has became a required stopover for ships crossing between the Atlantic and Pacific oceans. In its role as a major seaport, Valparaiso receives immigrants from many European countries, but this could change if a new route was to open.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
occupy_misiones_title;The Occupation of Misiones;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
occupy_misiones_desc;For a long time the Province of Misiones had a central place in the commerce between Brazil, Argentina and Uruguay. The vast majority of its inhabitants are guarani, our people, and they should be ruled by our country. The supreme dictator of Paraguay has a project to build a fort and trenches overnight so we can control the province. Since the Argentine President, Rosas, consider Paraguay to be a part of Argentina, they shouldn't take action against our move.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
pbc_in_chaos_title;Chaos in the Confederation;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
pbc_in_chaos_desc;Now the Confederation is desestabilized, we should break free from the southern dominance and show who is the real power in the Andes!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
end_of_confederation_PEU_title;The end of Peru-Bolivian Confederation;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
end_of_confederation_PEU_desc;As Peru is not connected to Bolivia anymore, the Confederacy can be declared extinct.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
end_of_confederation_SPU_title;The end of Peru-Bolivian Confederation;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
end_of_confederation_SPU_desc;As South Peru is not connected to Bolivia anymore, the Confederacy can be declared extinct.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
end_of_confederation_BOL_title;The end of Peru-Bolivian Confederation;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
end_of_confederation_BOL_desc;As Bolivia is not connected to Peru anymore, the Confederacy can be declared extinct.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
treaty_of_la_paz_title;Treaty of La Paz;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
treaty_of_la_paz_desc;Our claim to both Peru and Bolivia is now considered legitimate.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
centralizer_act_huayna_capac_title;Acto Centralizador 'Huayna Capac';;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
centralizer_act_huayna_capac_desc;As the central government grows stronger, the Confederation becomes more and more an unitary state. The 'Centralizer Act Huayna Capac' concentrates even more power in the president and creates the United Republic of Peru-Bolivia.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
the_new_pbc_title;The new Confederation;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
the_new_pbc_desc;Now we are a greater power, we can unite again with our South-Andean brothers and sisters.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
reunite_peru_title;Reunite Peru;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
reunite_peru_desc;With the Confederation finally broken, we stand in a position to resume control over South Peru and unite the nation once more.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
leave_puppet_title;Declare Independence;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
leave_puppet_desc;For too long our overlords controlled a puppet government. No more! Our might is enough to break free from them and we would be better if we ruled and lead our nation instead of being a subject to an inferior power.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
declare_la_paz_capital_title;Make La Paz the capital;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
declare_la_paz_capital_desc;It has been suggested that we make La Paz the de facto seat of the national government, with Sucre remaining the nominal historical as well as judiciary capital. This issue has been brought due to the shift of the Bolivian economy away from the largely exhausted silver mines of Potosí to the exploitation of tin near Oruro, and resulting shifts in the distribution of economic and political power among various national elites.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
claim_sakhalin_title;Claim Sakhalin;;;;;;;;;;;;;x,,,,,,,,,,,,,
claim_sakhalin_desc;Russia has ruled lands on Sakhalin Island for some time now, and much of the archipelago's population is Russian. It's time we let the world know that we consider these lands to be a core Russian territory, which we will defend to the last!;;;;;;;;;;;;;x,,,,,,,,,,,
establish_panslavism_title;Establish Pan-Slavism;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
establish_panslavism_desc;The Orthodox Christians of the Balkans have lived under the boot of Muslim oppression for too long. The time has come to call on them to rise up against their oppressors. All Yugoslavia must unite!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
the_great_game_bukhara_title;The Great Game Comes to Bukhara;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
the_great_game_bukhara_desc;We must press our domination of Central Asia. This means that Bukhara must join our nation, or stand forever more subject to British aggression in the region.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
